<a href="../../opendoc/openDocument.jsp?iDocID=klUIcZcACRyJMCYATwIAISg1r4Y&sIDType=CUID&sType=pdf&sWindow=Same" title="Link to B0149 Report Description" target="_self" nav="doc">B0149: Positions by Funding Source as of AUG 2022</a>

Execution Date: 8/2/22

Org Unit	Org Unit Desc	Position	Position Desc	Applcn of Fund	Fund	Funding Source	Cost Center	Valid From	Valid To	Fund %	Budgeted Amount	Salaried Amount	Difference Budget Amt & Salary Amt	 PT FTE Positions	 FT FTE Positions	Total FTE Positions
21023851	NCR NAT DPR West District	60032913	Parks Regional Superintendent	14800	461680005	Receipts	4654100000	7/1/22	12/31/99	50.00	41,042.00	41,042.00	0.00		0.500	0.500
21023851	NCR NAT DPR West District	60032931	Administrative Specialist II	14800	461680001	Appropriated	4654100000	7/1/22	12/31/99	100.00	37,603.00	37,603.00	0.00		1.000	1.000
21023851	NCR NAT DPR West District	65034226	Park Ranger I	14800	461680001	Appropriated	4654300000	7/1/21	12/31/99	100.00	46,713.00	0.00	46,713.00		1.000	1.000
21023851	NCR NAT DPR West District	65034227	Parks Superintendent I	14800	461680001	Appropriated	4654300000	7/1/21	12/31/99	100.00	54,486.00	0.00	54,486.00		1.000	1.000
21023851	NCR NAT DPR West District	65034228	Park Ranger I	14800	461680001	Appropriated	4654600000	7/1/21	12/31/99	100.00	46,713.00	0.00	46,713.00		1.000	1.000
21023851	NCR NAT DPR West District	65034229	Parks Superintendent IV	14800	461680001	Appropriated	4654300000	7/1/21	12/31/99	100.00	68,637.00	0.00	68,637.00		1.000	1.000
21023851	NCR NAT DPR West District	65034230	Maintenance/Construction Technician III	14800	461680001	Appropriated	4655200000	7/1/21	12/31/99	100.00	46,713.00	0.00	46,713.00		1.000	1.000
21023851	NCR NAT DPR West District	65034231	Park Ranger I	14800	461680001	Appropriated	4654300000	7/1/21	12/31/99	100.00	46,713.00	0.00	46,713.00		1.000	1.000
21023851	NCR NAT DPR West District	65034232	Parks Superintendent III	14800	461680001	Appropriated	4654300000	7/12/22	12/31/99	100.00	58,322.00	58,322.00	0.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	60032798	Park Ranger I	14800	461680001	Appropriated	4652500000	7/1/22	12/31/99	100.00	44,406.00	44,406.00	0.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	60091482	Parks Superintendent II	14800	461680001	Appropriated	4652500000	7/1/22	12/31/99	100.00	57,247.00	57,247.00	0.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	60093997	MusmTech1*GN05 Park Technician	14800	461680001	Appropriated	4652500000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	60095089	GUW*GN04	14800	461680001	Appropriated	4652500000	7/1/15	12/31/99	100.00	2,362.00	0.00	2,362.00		0.400	0.400
21023852	NCR NAT DPR WD Chimney Rock SP	60095165	GUW*GN04	14800	461680001	Appropriated	4652500000	1/1/21	12/31/99	100.00	3,690.00	0.00	3,690.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	60095169	GUW*GN03	14800	461680001	Appropriated	4652500000	4/3/21	12/31/99	100.00	20,800.00	0.00	20,800.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	60095185	GUW*GN04	14800	461680001	Appropriated	4652500000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		0.400	0.400
21023852	NCR NAT DPR WD Chimney Rock SP	60095523	Administrative Specialist I	14800	461680001	Appropriated	4652500000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	60095524	Maintenance/Construction Technician III	14800	461680001	Appropriated	4652500000	7/1/22	12/31/99	100.00	41,240.00	41,240.00	0.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	60095525	Park Ranger II	14800	461680001	Appropriated	4652500000	7/1/22	12/31/99	100.00	48,480.00	48,480.00	0.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	65009844	Park Ranger II	14800	461680001	Appropriated	4652500000	7/1/22	12/31/99	100.00	47,730.00	47,730.00	0.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	65020681	Park Ranger I	14800	461680001	Appropriated	4662500000	7/1/22	12/31/99	100.00	40,283.00	40,283.00	0.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	65020682	Maintenance/Construction Technician I	14800	461680001	Appropriated	4652500000	7/1/22	12/31/99	100.00	33,927.00	33,927.00	0.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	65031775	Maintenance/Construction Technician II	14800	461680001	Appropriated	4652500000	7/1/22	12/31/99	100.00	34,694.00	34,694.00	0.00		1.000	1.000
21023852	NCR NAT DPR WD Chimney Rock SP	65031776	Park Ranger I	14800	461680001	Appropriated	4652500000	7/12/22	12/31/99	100.00	41,498.00	36,673.00	4,825.00		1.000	1.000
21023853	NCR NAT DPR SD Crowders Mountain SP	60032803	Park Ranger I	14800	461680001	Appropriated	4654200000	5/31/22	12/31/99	100.00	38,921.00	0.00	38,921.00		1.000	1.000
21023853	NCR NAT DPR SD Crowders Mountain SP	60032899	Parks Superintendent III	14800	461680001	Appropriated	4654200000	7/1/22	12/31/99	100.00	59,191.00	59,191.00	0.00		1.000	1.000
21023853	NCR NAT DPR SD Crowders Mountain SP	60032991	Administrative Specialist I	14800	461680001	Appropriated	4654200000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023853	NCR NAT DPR SD Crowders Mountain SP	60033099	Park Ranger I	14800	461680001	Appropriated	4657100000	7/1/22	12/31/99	50.00	20,763.00	20,762.50	0.50		0.500	0.500
21023853	NCR NAT DPR SD Crowders Mountain SP	60033099	Park Ranger I	14800	461680005	Receipts	4657100000	7/1/22	12/31/99	50.00	20,762.00	20,762.50	-0.50		0.500	0.500
21023853	NCR NAT DPR SD Crowders Mountain SP	60033140	Park Ranger I	14800	461680001	Appropriated	4654200000	7/1/22	12/31/99	100.00	40,283.00	40,283.00	0.00		1.000	1.000
21023853	NCR NAT DPR SD Crowders Mountain SP	60033181	Park Ranger II	14800	461680001	Appropriated	4654200000	7/1/22	12/31/99	100.00	49,064.00	49,064.00	0.00		1.000	1.000
21023853	NCR NAT DPR SD Crowders Mountain SP	60033212	Park Ranger II	14800	461680001	Appropriated	4654200000	7/1/22	12/31/99	100.00	49,296.00	49,296.00	0.00		1.000	1.000
21023853	NCR NAT DPR SD Crowders Mountain SP	60093896	AdminSpec1*GN06	14800	461680001	Appropriated	4654200000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		1.000	1.000
21023853	NCR NAT DPR SD Crowders Mountain SP	60093899	AdminSpec1*GN06	14800	461680001	Appropriated	4654200000	2/19/22	12/31/99	100.00	29,120.00	29,120.00	0.00		1.000	1.000
21023853	NCR NAT DPR SD Crowders Mountain SP	60096030	GUW*GN04	14800	461680001	Appropriated	4654200000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023853	NCR NAT DPR SD Crowders Mountain SP	60096063	AdminSpec1*GN06	14800	461680001	Appropriated	4654200000	2/19/22	12/31/99	100.00	29,120.00	29,120.00	0.00		1.000	1.000
21023853	NCR NAT DPR SD Crowders Mountain SP	60096099	HBCU Admin Spec1*GN06	14800	461110001	Appropriated	4610100000	6/1/21	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023853	NCR NAT DPR SD Crowders Mountain SP	65020648	Park Ranger I	14800	461680001	Appropriated	4654200000	7/1/22	12/31/99	100.00	38,530.00	38,530.00	0.00		1.000	1.000
21023854	NCR NAT DPR WD Elk Knob SP	60033005	Parks Superintendent II	14800	461680001	Appropriated	4655600000	7/1/22	12/31/99	100.00	53,606.00	53,606.00	0.00		1.000	1.000
21023854	NCR NAT DPR WD Elk Knob SP	60033006	Park Ranger I	14800	461680001	Appropriated	4655600000	7/1/22	12/31/99	100.00	42,397.00	42,397.00	0.00		1.000	1.000
21023854	NCR NAT DPR WD Elk Knob SP	60033050	Administrative Specialist I	14800	461680001	Appropriated	4655600000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023854	NCR NAT DPR WD Elk Knob SP	60033053	Maintenance/Construction Technician III	14800	461680001	Appropriated	4655600000	7/1/22	12/31/99	100.00	37,851.00	37,851.00	0.00		1.000	1.000
21023854	NCR NAT DPR WD Elk Knob SP	60033056	Park Ranger I	14800	461680001	Appropriated	4655600000	7/1/22	12/31/99	100.00	48,586.00	48,586.00	0.00		1.000	1.000
21023854	NCR NAT DPR WD Elk Knob SP	60093901	GUW*GN03	14800	461680001	Appropriated	4655600000	7/1/15	12/31/99	100.00	9,965.00	24,960.00	-14,995.00		1.000	1.000
21023854	NCR NAT DPR WD Elk Knob SP	60093902	GUW*GN04	14800	461680001	Appropriated	4655600000	7/1/15	12/31/99	100.00	11,626.00	24,960.00	-13,334.00		1.000	1.000
21023854	NCR NAT DPR WD Elk Knob SP	60093978	AdminSpec1*GN06	14800	461680001	Appropriated	4655600000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		0.400	0.400
21023854	NCR NAT DPR WD Elk Knob SP	60096034	GUW*GN03	14800	461680001	Appropriated	4655600000	7/1/15	12/31/99	100.00	5,000.00	24,960.00	-19,960.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60032796	Parks Superintendent III	14800	461680001	Appropriated	4655500000	7/1/22	12/31/99	100.00	58,322.00	58,322.00	0.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60032797	Park Ranger I	14800	461680001	Appropriated	4655500000	7/1/22	12/31/99	100.00	36,673.00	36,673.00	0.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60032799	Maintenance/Construction Technician III	14800	461680001	Appropriated	4655500000	7/1/22	12/31/99	100.00	38,185.00	38,185.00	0.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60032800	Administrative Specialist I	14800	461680001	Appropriated	4655500000	7/1/22	12/31/99	100.00	33,927.00	33,927.00	0.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60033045	Park Ranger I	14800	461680001	Appropriated	4655500000	7/1/22	12/31/99	100.00	40,283.00	40,283.00	0.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60091481	Maintenance/Construction Technician II	14800	461680001	Appropriated	4655500000	7/1/22	12/31/99	100.00	35,562.00	35,562.00	0.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60095098	GUW*GN03 (Lead)	14800	461680001	Appropriated	4655500000	7/1/15	12/31/99	100.00	6,090.00	0.00	6,090.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60095099	GUW*GN04	14800	461680001	Appropriated	4655500000	7/1/15	12/31/99	100.00	7,872.00	29,120.00	-21,248.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60095100	GUW*GN04	14800	461680001	Appropriated	4655500000	7/1/15	12/31/99	100.00	7,872.00	24,960.00	-17,088.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60095670	AdminSpec1*GN06	14800	461680001	Appropriated	4655500000	7/1/15	12/31/99	100.00	4,152.00	29,120.00	-24,968.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60096085	MusmTech1*GN05	14800	461680001	Appropriated	4655500000	7/1/15	12/31/99	100.00	5,000.00	31,200.00	-26,200.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60096086	GUW*GN04	14800	461680001	Appropriated	4655500000	1/1/21	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	60096087	AdminSpec1*GN06	14800	461680001	Appropriated	4655500000	2/19/22	12/31/99	100.00	29,120.00	29,120.00	0.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	65011955	Park Ranger II	14800	461680001	Appropriated	4655500000	7/1/22	12/31/99	100.00	49,419.00	49,419.00	0.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	65031800	Park Ranger II	14800	461680001	Appropriated	4655000000	7/1/22	12/31/99	100.00	41,467.00	41,467.00	0.00		1.000	1.000
21023855	NCR NAT DPR WD Gorges SP	65031801	Maintenance/Construction Technician III	14800	461680001	Appropriated	4655500000	7/1/22	12/31/99	100.00	39,140.00	39,140.00	0.00		1.000	1.000
21023856	NCR NAT DPR WD Grandfather Mountain SP	60032926	Park Ranger I	14800	461680001	Appropriated	4655100000	7/1/20	12/31/99	100.00	41,250.00	0.00	41,250.00		1.000	1.000
21023856	NCR NAT DPR WD Grandfather Mountain SP	60095498	GUW*GN03	14800	461680001	Appropriated	4655100000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023856	NCR NAT DPR WD Grandfather Mountain SP	60095507	AdminSpec1*GN06	14800	461680001	Appropriated	4655100000	7/1/15	12/31/99	100.00	3,690.00	29,120.00	-25,430.00		1.000	1.000
21023856	NCR NAT DPR WD Grandfather Mountain SP	60096037	MusmTech1*GN05	14800	461680001	Appropriated	4652900000	7/1/15	12/31/99	100.00	5,000.00	29,120.00	-24,120.00		1.000	1.000
21023856	NCR NAT DPR WD Grandfather Mountain SP	60096038	GroundsWrkr1*GN03	14800	461680001	Appropriated	4652900000	1/1/21	12/31/99	100.00	5,000.00	24,960.00	-19,960.00		1.000	1.000
21023856	NCR NAT DPR WD Grandfather Mountain SP	60096039	GroundsWrkr1*GN03	14800	461680001	Appropriated	4652900000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023856	NCR NAT DPR WD Grandfather Mountain SP	60096138	GUW*GN04	14800	461680001	Appropriated	4654600000	12/6/18	12/31/99	100.00	5,000.00	24,960.00	-19,960.00		1.000	1.000
21023856	NCR NAT DPR WD Grandfather Mountain SP	65007757	Parks Superintendent IV	14800	461680001	Appropriated	4652900000	7/1/22	12/31/99	100.00	57,015.00	57,015.00	0.00		1.000	1.000
21023856	NCR NAT DPR WD Grandfather Mountain SP	65009845	Park Ranger II	14800	461680001	Appropriated	4652900000	7/1/21	12/31/99	100.00	46,116.00	0.00	46,116.00		1.000	1.000
21023856	NCR NAT DPR WD Grandfather Mountain SP	65016271	Maintenance/Construction Technician III	14800	461680001	Appropriated	4652900000	7/1/22	12/31/99	100.00	44,755.00	44,755.00	0.00		1.000	1.000
21023856	NCR NAT DPR WD Grandfather Mountain SP	65016281	Administrative Associate II	14800	461680001	Appropriated	4652900000	7/1/22	12/31/99	100.00	36,514.00	36,514.00	0.00		1.000	1.000
21023856	NCR NAT DPR WD Grandfather Mountain SP	65026497	Park Ranger II	14800	461680001	Appropriated	4652900000	7/1/22	12/31/99	100.00	47,992.00	47,992.00	0.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60032838	Parks Superintendent III	14800	461680001	Appropriated	4654400000	7/1/22	12/31/99	100.00	69,506.00	69,506.00	0.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60032857	Park Ranger II	14800	461680001	Appropriated	4654400000	7/1/21	12/31/99	100.00	46,116.00	0.00	46,116.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60032858	Park Ranger I	14800	461680001	Appropriated	4654400000	7/1/22	12/31/99	100.00	39,147.00	39,147.00	0.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60032889	Park Ranger I	14800	461680001	Appropriated	4654400000	7/1/21	12/31/99	100.00	38,921.00	0.00	38,921.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60033183	Park Ranger II	14800	461680001	Appropriated	4654400000	7/1/22	12/31/99	100.00	47,730.00	47,730.00	0.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60033185	Administrative Specialist I	14800	461680001	Appropriated	4654400000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60033205	Park Ranger I	14800	461680001	Appropriated	4654400000	7/1/22	12/31/99	100.00	39,087.00	39,087.00	0.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095139	AdminAssoc1*GN03	14800	461680001	Appropriated	4654400000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095140	GUW*GN04	14800	461680001	Appropriated	4654400000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095141	SecurityCoord*GN04	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	5,400.00	33,280.00	-27,880.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095142	SecurityGuard*GN03	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	5,400.00	29,120.00	-23,720.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095143	SecurityGuard*GN03	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	5,400.00	29,120.00	-23,720.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095144	SecurityGuard*GN03	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	5,400.00	29,120.00	-23,720.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095145	SecurityGuard*GN03	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	5,400.00	0.00	5,400.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095146	AdminAssoc1*GN03 (Bathhouse Manager)	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	3,846.00	29,120.00	-25,274.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095147	AdminAssoc1*GN03 Lead	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	4,458.00	29,120.00	-24,662.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095148	GUW*GN04	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	3,690.00	24,960.00	-21,270.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095149	GUW*GN04	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	4,920.00	24,960.00	-20,040.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095150	AdminAssoc1*GN03	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	3,690.00	24,960.00	-21,270.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095151	SecurityGuard*GN03	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	5,400.00	29,120.00	-23,720.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095152	AdminSpec1*GN06	14800	461680001	Appropriated	4654400000	4/7/18	12/31/99	100.00	18,720.00	0.00	18,720.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095153	MusmTech1*GN05	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	7,133.00	29,120.00	-21,987.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095154	GUW*GN03	14800	461680001	Appropriated	4654400000	4/3/21	12/31/99	100.00	20,800.00	0.00	20,800.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095155	GUW*GN04	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	5,904.00	0.00	5,904.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60095156	AdminAssoc1*GN03	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	2,362.00	24,960.00	-22,598.00		0.400	0.400
21023857	NCR NAT DPR ND Hanging Rock SP	60095157	AdminAssoc1*GN03	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	2,362.00	24,960.00	-22,598.00		0.400	0.400
21023857	NCR NAT DPR ND Hanging Rock SP	60095158	SecurityGuard*GN03	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	2,160.00	0.00	2,160.00		0.400	0.400
21023857	NCR NAT DPR ND Hanging Rock SP	60095159	GUW*GN04	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	1,476.00	0.00	1,476.00		0.400	0.400
21023857	NCR NAT DPR ND Hanging Rock SP	60095160	AdminAssoc1*GN03	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	1,476.00	24,960.00	-23,484.00		0.400	0.400
21023857	NCR NAT DPR ND Hanging Rock SP	60095161	MusmTech3*GN09	14800	461680001	Appropriated	4654400000	4/7/18	12/31/99	100.00	20,800.00	31,200.00	-10,400.00		0.400	0.400
21023857	NCR NAT DPR ND Hanging Rock SP	60095162	SecurityGuard*GN03	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	2,160.00	0.00	2,160.00		0.400	0.400
21023857	NCR NAT DPR ND Hanging Rock SP	60095163	AdminSpec1*GN06	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	2,658.00	29,120.00	-26,462.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60096092	GUW*GN03	14800	461680001	Appropriated	4654400000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60096093	GUW*GN03	14800	461680001	Appropriated	4654400000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	60096094	GUW*GN04	14800	461680001	Appropriated	4654400000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023857	NCR NAT DPR ND Hanging Rock SP	65034245	Park Ranger II	14800	461680001	Appropriated	4654400000	7/1/21	12/31/99	100.00	50,450.00	0.00	50,450.00		1.000	1.000
21023858	NCR NAT DPR ND HARO Maintenance	60032939	Maintenance/Construction Supervisor II	14800	461680001	Appropriated	4654400000	7/1/22	12/31/99	100.00	44,148.00	44,148.00	0.00		1.000	1.000
21023858	NCR NAT DPR ND HARO Maintenance	60033023	Maintenance/Construction Technician II	14800	461680001	Appropriated	4654400000	7/1/22	12/31/99	100.00	35,562.00	35,562.00	0.00		1.000	1.000
21023858	NCR NAT DPR ND HARO Maintenance	60033184	Maintenance/Construction Technician III	14800	461680001	Appropriated	4654400000	7/1/22	12/31/99	100.00	39,010.00	39,010.00	0.00		1.000	1.000
21023858	NCR NAT DPR ND HARO Maintenance	60091476	Maintenance/Construction Technician II	14800	461680001	Appropriated	4654400000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023858	NCR NAT DPR ND HARO Maintenance	65034241	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4654400000	7/1/21	12/31/99	100.00	50,450.00	0.00	50,450.00		1.000	1.000
21023859	NCR NAT DPR WD Lake James SP	60032946	Parks Superintendent IV	14800	461680001	Appropriated	4654500000	7/1/22	12/31/99	100.00	57,247.00	57,247.00	0.00		1.000	1.000
21023859	NCR NAT DPR WD Lake James SP	60032951	Park Ranger I	14800	461680001	Appropriated	4654500000	7/1/22	12/31/99	100.00	52,447.00	52,447.00	0.00		1.000	1.000
21023859	NCR NAT DPR WD Lake James SP	60032952	Park Ranger I	14800	461680001	Appropriated	4654500000	7/1/22	12/31/99	100.00	40,283.00	40,283.00	0.00		1.000	1.000
21023859	NCR NAT DPR WD Lake James SP	60032954	Administrative Specialist I	14800	461680001	Appropriated	4654500000	7/1/22	12/31/99	100.00	35,447.00	35,447.00	0.00		1.000	1.000
21023859	NCR NAT DPR WD Lake James SP	60033046	Park Ranger I	14800	461680001	Appropriated	4654500000	7/1/22	12/31/99	100.00	36,673.00	36,673.00	0.00		1.000	1.000
21023859	NCR NAT DPR WD Lake James SP	60095175	AdminSpec1*GN06	14800	461680001	Appropriated	4654500000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		0.400	0.400
